prompt_length,embedding_norm,response_length,response_quality
76.187631,0.988976,99.052261,0.19129
59.215251,1.11222,131.126744,0.216099
104.452968,0.948353,119.822943,0.189681
70.134128,1.137887,177.551763,0.426103
54.911351,1.035439,50.522443,0.291506
114.414669,0.983951,142.960826,0.272223
91.954948,0.943152,115.741833,0.256703
85.184433,1.061119,126.915611,0.195545
92.865471,0.975612,162.123852,0.218796
110.202213,0.968605,105.786168,0.226375
99.325722,1.03109,155.693477,0.117652
79.034913,1.04308,136.389068,0.29533
74.068903,1.055824,184.531418,0.116595
99.402612,1.032136,137.095273,0.112518
82.70855,0.993168,135.868424,0.379597
77.585282,0.916485,82.869146,0.097266
71.21578,0.969578,121.64178,0.246945
46.734521,0.815993,153.583661,0.365511
107.280532,0.876694,158.498814,0.374385
104.820529,1.074372,165.155125,0.176445
92.700879,1.017047,137.435109,0.347017
77.939194,1.077981,36.358911,0.204125
107.695598,0.961939,58.891221,0.301075
111.566343,0.957129,123.346343,0.241776
84.841811,1.079023,115.60226,0.148064
101.369837,0.915276,105.077342,0.169134
83.166712,1.104612,83.023401,0.345594
56.223607,0.915144,110.651083,0.541288
105.321507,0.899845,139.401219,0.399081
118.973622,0.983159,171.399221,0.241981
120.822885,0.961748,123.219398,0.161018
84.836275,1.010154,132.28769,0.200517
77.354623,1.032905,135.889703,0.201856
102.192423,0.973781,95.025953,0.019584
71.907979,1.030902,81.709012,0.148365
67.399573,1.034062,191.114393,0.467109
100.715695,0.989407,102.126848,0.327006
85.773591,1.057681,138.457666,0.156233
87.097444,1.044781,174.953675,0.251611
100.557658,0.908906,154.146997,0.160086
67.5644,0.98679,64.686069,0.501949
85.168189,0.875194,83.270321,0.272443
72.483181,1.042473,112.672221,0.562231
99.021363,1.005758,181.819961,0.254846
67.960749,1.079032,105.84723,0.111906
41.766955,1.114095,119.16806,0.09974
99.271144,0.820245,157.76673,0.078867
82.513334,1.050916,94.903621,0.232363
112.611791,1.046926,141.192686,0.19461
36.541652,0.991287,105.471263,0.130362
52.101491,1.039451,116.141757,0.014953
73.648506,1.117505,126.15329,0.139216
111.812308,1.146944,146.391395,0.235277
62.455114,1.001604,177.184637,0.195724
65.342749,0.973795,18.925516,0.2348
76.979156,0.898768,113.984885,0.17968
69.498582,0.943838,103.674302,0.241001
110.985393,1.005697,126.823257,0.327708
93.378766,0.839038,99.904097,0.143089
71.338533,0.798028,137.949407,0.424536
121.115414,0.863599,116.279523,0.202527
91.340764,0.923662,98.327639,0.133723
66.508711,1.012,151.415078,0.182707
127.355159,0.997252,128.875276,0.327763
91.666022,0.894058,96.370581,0.100101
73.654986,0.830675,125.323253,0.035848
132.882532,1.107717,155.56658,0.26842
77.030667,1.139142,189.213208,0.092545
68.827558,1.234207,137.741922,0.316142
109.396133,0.992801,208.997902,0.249667
105.772786,0.946932,158.893388,0.196458
95.686063,0.937698,77.896571,0.308943
97.002956,0.83713,122.171054,0.088646
121.7212,1.126956,136.95532,0.576464
66.66988,0.975107,118.041643,0.26702
64.171021,1.033361,113.5569,0.186663
97.839322,1.093255,212.482798,0.054326
94.000466,1.128695,106.185981,0.260228
91.002046,1.050668,101.873062,0.073422
102.211186,1.221573,178.071224,0.548256
104.01876,0.990227,90.540226,0.381582
50.569197,0.9864,129.874773,0.260018
89.33278,1.057059,21.777519,0.078555
125.181201,1.040225,91.501843,0.08923
82.218396,0.957248,72.043191,0.036502
66.03982,1.034852,84.963766,0.207223
90.130135,0.931422,154.252366,0.270848
83.337517,1.116868,145.49073,0.099777
115.71936,1.076377,99.926457,0.509029
60.671519,1.118586,102.10282,0.37892
96.407125,1.012312,125.314951,0.060029
91.899877,0.853462,120.877727,0.246675
60.759803,1.230982,89.277642,0.436714
93.152069,1.056482,118.345957,0.176118
55.138009,1.084705,77.280105,0.317866
61.8089,1.02178,154.895275,0.326272
133.899715,0.796661,78.12496,0.15866
67.125906,0.975722,70.598366,0.478942
61.538269,1.07723,131.79149,0.338296
63.091303,1.010393,154.557669,0.347221
99.016012,1.01739,145.267703,0.324639
76.341955,0.904491,132.612414,0.15659
94.906072,0.884397,79.097082,0.291329
96.792516,1.06912,118.063074,0.475112
110.596382,0.991364,96.206087,0.238605
107.10294,1.019308,117.305735,0.132556
75.220927,0.908612,142.444461,0.110021
77.471374,1.259017,167.636953,0.410053
133.685027,0.911261,153.168326,0.067741
99.321872,1.106903,161.229268,0.114413
75.12726,1.041957,180.492929,0.15229
74.097875,1.168023,116.24346,0.211364
104.072625,1.072608,130.465892,0.09067
72.209864,1.287688,171.437501,0.102236
76.668724,0.947986,162.414024,0.01087
90.724976,1.138124,29.864832,0.449525
100.360885,1.087972,184.336934,0.387841
84.218788,0.964622,151.570587,0.262673
76.617763,1.039565,97.923712,0.142202
102.407545,0.993396,128.161188,0.249116
97.948702,1.044093,77.909525,0.084511
121.213609,0.968173,195.707777,0.178326
59.982415,0.960279,107.727604,0.164602
69.363482,1.216811,142.695838,0.272255
129.308861,1.102129,103.838448,0.272928
79.99175,0.988019,173.261781,0.443165
69.548572,0.895765,157.792594,0.023804
64.020304,1.192544,98.821927,0.314017
87.117407,0.936424,106.625226,0.19346
82.939758,0.943155,153.791034,0.351321
91.383496,0.959455,69.284303,0.271174
98.894117,0.999034,140.948567,0.204829
88.857528,1.021183,186.111089,0.51116
84.614706,1.12651,106.803446,0.475863
104.776078,1.126462,137.881601,0.151917
45.694848,0.937102,129.342467,0.35518
103.51449,0.885359,22.564246,0.238142
88.091704,1.03712,45.703144,0.485335
81.216977,1.079425,150.297911,0.411427
115.707731,0.976618,146.932451,0.083597
82.183301,1.11355,100.185315,0.444547
89.057936,0.864197,101.688501,0.122917
117.373145,1.115801,85.711318,0.272239
83.218327,1.178803,87.094434,0.158499
86.627074,0.99884,154.426156,0.448409
80.421159,0.94108,183.775395,0.137726
60.444826,0.777215,85.526918,0.127495
77.513335,1.006913,70.751677,0.233236
118.911503,1.128465,129.408672,0.108142
124.863533,0.949623,127.791168,0.543027
102.866282,0.949568,177.327395,0.688323
83.434388,0.966174,108.55039,0.113304
86.255179,1.113518,115.904767,0.390311
96.917249,0.998788,119.75039,0.277687
101.809395,1.140688,171.708082,0.238899
81.850146,1.060363,127.048421,0.176469
116.543017,1.03162,113.797111,0.282479
66.138475,0.927981,49.933858,0.17011
102.449085,1.171484,105.223019,0.123122
89.040322,0.981257,97.07871,0.234499
106.746407,0.921951,171.580499,0.121017
78.703857,0.962851,96.415855,0.153258
74.040051,1.125057,184.020673,0.173978
68.996069,0.844369,85.058496,0.260379
62.155714,1.089052,102.7759,0.033765
49.178826,1.001929,132.887904,0.137769
97.949359,1.043137,48.450565,0.036428
73.647004,1.047874,132.04873,0.198163
86.415449,0.889063,67.494926,0.155236
27.970046,1.009081,110.757595,0.123421
96.28663,1.032251,137.408142,0.450897
82.357478,0.998691,65.492553,0.421091
91.563509,0.886213,111.758819,0.177815
101.106693,0.920303,111.81206,0.371539
78.239059,1.135264,157.692646,0.13726
90.150658,1.077814,120.546783,0.175304
60.544407,0.987751,77.397821,0.185928
99.440361,0.935976,172.998332,0.141121
115.568442,1.041167,110.663329,0.08254
80.330673,0.870457,72.497139,0.026341
96.377342,0.970854,149.023656,0.062764
91.227342,1.090497,155.865643,0.234037
92.782062,0.951084,164.547056,0.19464
77.521557,0.993526,143.05877,0.058452
97.417411,1.114415,88.612228,0.27462
56.666184,0.980265,82.485295,0.463619
86.46466,0.959242,172.037418,0.186034
58.467565,1.00031,52.65253,0.175631
78.200052,0.923829,205.197063,0.249203
73.83929,0.836763,86.363116,0.189331
67.742333,1.093792,94.920235,0.290704
84.923586,0.937541,177.659946,0.309675
107.428992,1.075777,56.928996,0.38387
79.75891,0.882399,88.753076,0.143039
91.288825,1.204494,159.243828,0.234925
59.64229,0.914538,148.5195,0.23855
87.278664,0.990792,149.509184,0.154345
118.995481,0.813856,67.881947,0.152279
83.576393,1.08137,140.022959,0.463371
83.671408,1.014015,99.295235,0.126432
51.07239,0.972081,108.577658,0.143991
109.23358,0.856161,85.209383,0.167361
66.380239,0.926304,159.233678,0.309065
94.76374,0.933645,45.666589,0.183717
98.530834,0.87617,126.357048,0.261567
67.131736,1.147348,137.670296,0.209729
109.19513,0.992586,131.542565,0.135234
104.050017,1.050274,134.600073,0.160427
72.289295,0.996372,78.536111,0.248752
74.91748,1.040538,91.106257,0.12097
88.460116,0.910054,126.292723,0.346028
124.741028,0.961274,106.428173,0.056609
111.350263,0.99436,150.355204,0.230931
91.549819,0.994021,192.552602,0.195563
60.407989,1.066857,148.808655,0.289108
47.289106,0.996246,59.972674,0.566893
106.413675,1.138356,69.99025,0.265406
71.400482,1.029183,37.232198,0.185944
92.401102,0.969597,158.567865,0.100263
54.267233,0.765886,80.231539,0.16629
101.074415,1.118265,79.897357,0.111754
90.528575,1.018731,174.132245,0.099004
104.476499,0.927856,91.749662,0.038037
63.567229,0.853945,23.191745,0.157324
56.779879,1.094305,98.350694,0.315496
81.89196,0.920907,166.730712,0.428791
110.199522,0.885042,132.213503,0.291219
68.756425,1.017165,80.245515,0.077662
79.125269,1.212105,166.211028,0.113577
55.071821,1.082949,98.156976,0.188333
101.605434,0.833341,215.209933,0.171158
92.688767,0.973291,108.64278,0.186351
66.194002,0.946396,101.106801,0.440441
90.900922,0.891914,121.285606,0.128317
97.979922,1.07818,158.903662,0.28079
62.373875,1.111783,73.829392,0.279161
42.431882,0.907226,183.352042,0.029604
99.133477,1.065357,115.063505,0.345395
56.028147,1.179934,146.103455,0.284805
127.53804,1.125905,86.980889,0.085333
52.056126,1.088012,154.691143,0.323702
82.758259,1.097422,88.335685,0.134448
79.492951,0.98513,141.935257,0.056983
72.420578,1.103635,134.309473,0.369663
123.995436,0.904761,117.314824,0.422879
61.50173,0.868276,57.067498,0.121431
52.627457,1.008851,97.098807,0.135088
75.944568,1.138682,65.660758,0.147343
89.402125,1.165116,128.339802,0.346971
83.922853,0.864096,3.056953,0.252141
86.797065,1.101518,124.203657,0.59718
73.938738,1.059614,171.047706,0.213101
113.120834,0.941303,101.120594,0.065813
91.42088,0.911483,146.434835,0.271103
82.538419,1.105307,94.41774,0.380679
74.558119,1.087128,128.433816,0.034497
32.579114,0.928682,69.977137,0.375564
67.251411,0.914602,175.56944,0.222103
61.01697,1.037416,49.608912,0.315312
94.536854,0.918892,143.060381,0.108208
73.01006,0.946756,139.445468,0.063483
34.45951,1.082232,165.223342,0.2603
64.323989,0.94584,119.895339,0.22187
49.637174,0.895369,165.315136,0.530554
74.130389,1.096155,178.083638,0.174078
92.129962,1.047454,94.712981,0.128239
108.795492,1.144472,100.388586,0.121799
76.742983,1.100827,62.030902,0.115749
96.104831,0.967631,124.622658,0.319415
53.06292,1.158915,167.552474,0.626357
35.317956,0.970306,168.616118,0.030014
77.030358,1.032294,94.59305,0.210902
58.844117,0.989864,137.542861,0.441795
80.62189,0.962902,69.296025,0.192984
67.956941,1.025528,111.05738,0.241213
93.410794,0.808831,131.690248,0.278416
133.621791,1.071944,112.345473,0.503961
123.537562,1.007056,109.67147,0.169612
104.281582,1.092856,106.115427,0.359932
86.194203,0.805751,106.799595,0.288025
98.213009,0.830335,107.516963,0.178024
88.026057,0.897283,133.412805,0.17041
67.865723,1.140227,95.751616,0.222393
63.169349,0.952717,103.609157,0.052096
93.081147,0.902309,109.302996,0.699275
94.40508,0.949738,140.745751,0.207304
101.688141,0.841388,130.267505,0.043896
79.42776,0.914591,82.214392,0.152528
65.581032,0.984752,8.311184,0.161912
51.291144,1.019051,163.002527,0.352549
84.143989,0.939559,101.388792,0.212659
95.056049,1.061684,130.295673,0.191037
93.66729,1.002212,121.029534,0.118067
100.59511,1.057466,158.900879,0.268494
103.493686,0.932686,91.45099,0.197289
114.919609,1.155316,47.478898,0.177609
74.380957,0.90373,161.046245,0.357689
70.0203,0.952848,127.531145,0.196466
92.480378,0.842957,172.155785,0.110576
71.876311,0.988319,37.508496,0.400322
87.179361,1.126019,122.052534,0.40308
97.029352,1.053132,103.412197,0.295479
