prompt_length,embedding_norm,response_length,response_quality
35.934581,1.011013,84.917611,0.559925
47.379821,1.030555,150.152837,0.900805
46.761535,1.105835,173.785424,0.709132
19.880314,1.071037,153.95578,0.934048
67.263326,1.107967,90.498455,0.80592
64.563206,0.855287,130.992778,0.277848
31.763482,0.786724,81.646107,0.812927
56.322205,0.988846,20.541915,0.517739
41.755084,1.012604,130.148182,0.687087
40.351616,0.930969,168.760213,0.922425
60.792452,0.903294,94.435145,0.760847
58.273994,0.905719,130.986585,0.920642
49.892122,1.052096,64.434219,0.761041
58.067231,1.01269,94.345566,0.88853
36.065165,0.941122,126.652563,0.937639
53.220108,0.932746,134.145369,0.791221
35.105887,1.129487,112.08091,0.533952
38.692272,0.950084,136.019922,0.763867
55.694579,1.025741,114.808751,0.635224
67.246733,1.011328,145.134557,0.489675
50.376234,0.975924,94.58245,0.850681
46.80821,0.982275,140.049297,0.946903
65.977718,1.07817,141.446624,0.918241
43.491465,0.932263,144.722176,0.838392
75.114578,0.98572,109.588108,0.844494
58.587257,0.841467,183.276267,0.947528
56.622597,0.976047,67.250526,0.683924
52.413,0.912618,173.410014,0.931206
64.18277,0.790688,128.228783,0.737354
65.664826,1.120584,46.413729,0.890604
19.856362,0.940781,126.307899,0.72637
36.652827,0.895152,171.10242,0.781473
84.824663,1.001872,155.610093,0.778113
48.645883,0.995493,131.349378,0.964255
49.467339,0.822654,129.29269,0.920119
74.260798,1.01265,140.298013,0.923648
47.523295,0.947346,178.690353,0.981653
54.177164,0.798293,61.47407,0.71781
64.842783,1.191075,156.375938,0.798866
67.691451,0.958453,139.425202,0.745974
24.616754,0.958779,138.567695,0.717522
60.999686,0.991321,154.509647,0.882225
61.202345,0.9658,90.821025,0.673201
66.923304,1.10962,98.513691,0.588534
33.339228,1.085875,31.286694,0.689561
59.915248,0.950658,138.541165,0.758724
48.056834,0.860692,112.715788,0.743294
40.723645,1.088939,99.594215,0.798848
40.175168,0.9367,87.496058,0.837097
40.558773,0.818534,87.93516,0.859154
54.307159,0.735557,130.506638,0.896643
47.078623,0.920394,195.409916,0.929706
45.193754,1.084359,128.924602,0.851367
62.787091,1.01888,98.510997,0.871295
62.044312,0.902883,146.556766,0.581655
38.536459,1.136403,87.349979,0.87481
52.025219,0.800153,85.269333,0.678562
62.152048,1.097209,105.532139,0.814672
64.200709,1.040791,212.268456,0.740946
46.965002,0.962327,93.767433,0.820321
49.27009,1.058308,89.460594,0.832852
54.52172,0.96959,113.986585,0.721111
33.89915,1.029743,163.795459,0.967714
50.247931,0.956995,45.276609,0.685569
67.916334,1.041842,139.453867,0.955382
56.470882,0.92662,78.425278,0.546567
43.908598,0.879942,50.457388,0.699265
58.844377,1.054921,134.855859,0.819294
49.801551,0.921132,87.242224,0.827655
55.040024,0.950746,152.762762,0.759867
54.731856,0.948885,146.024728,0.799774
52.721891,1.040697,120.827517,0.807573
31.212025,0.939746,63.876154,0.682397
36.379601,1.008642,135.749143,0.857008
46.292872,0.857231,70.64657,0.784884
62.571234,1.072925,185.581683,0.578751
62.80462,0.861141,80.885846,0.962653
55.110671,1.194195,137.947591,0.909356
58.385646,1.008536,104.274404,0.970781
54.811839,0.884326,138.748864,0.669115
52.746221,1.04541,31.92997,0.869203
74.415756,1.10442,211.080785,0.772509
36.932897,1.006675,171.916549,0.963507
54.382804,1.075947,160.468647,0.63175
39.214246,0.9089,97.073013,0.878904
82.895182,1.188126,133.794075,0.600239
55.083549,1.086294,129.003485,0.651626
66.069724,0.983845,88.738253,0.684186
45.86939,1.156893,251.851222,0.820753
57.182571,1.028321,76.630863,0.646086
61.718879,1.136822,173.211054,0.752142
46.191033,1.174699,94.976181,0.829874
38.084043,0.96914,187.252359,0.700052
54.556703,1.034287,134.216275,0.864698
51.838443,1.080034,165.694791,0.542157
52.672607,0.935241,95.636304,0.782488
35.17595,0.935303,143.214271,0.961154
58.146961,0.934649,107.319248,0.717997
33.216086,0.933327,67.638873,0.837942
35.064737,0.995815,13.686053,0.942411
51.330346,0.941894,149.061228,0.769669
54.669005,0.980353,107.721128,0.76633
62.811812,0.983916,181.388118,0.853999
25.518146,0.919994,168.512765,0.629307
63.227372,0.928651,94.893746,0.581841
59.995518,0.89555,117.096838,0.916091
54.552901,1.075048,140.327577,0.68234
56.162231,0.860728,96.884572,0.892514
75.661062,0.922283,88.927171,0.981628
62.79595,0.900385,143.608643,0.800644
87.34414,0.881817,140.9084,0.863141
63.35219,1.123286,106.713254,0.939051
65.244752,0.84118,158.963934,0.786606
57.4037,1.042727,122.078296,0.817204
78.097987,1.057337,125.430538,0.524136
63.161787,1.174878,164.948864,0.85323
46.097146,1.144279,56.312485,0.713566
72.557703,0.943888,132.37052,0.831776
55.647876,1.22011,91.193576,0.855292
54.674773,0.916233,85.684665,0.863808
42.463086,1.119955,214.395823,0.752982
24.196228,1.172664,102.959396,0.607528
64.395681,0.896624,168.109582,0.844889
63.760414,0.975512,127.780748,0.893994
42.924477,0.783872,188.837498,0.866897
68.30014,0.928767,169.594773,0.552005
32.417755,1.105069,103.511211,0.680845
61.951049,0.831349,104.882772,0.593499
33.102763,0.977457,122.726822,0.581654
59.958948,1.076358,95.970606,0.67384
40.607771,1.082347,60.634592,0.741519
25.773493,1.022091,115.909339,0.930542
72.825797,1.084861,194.416149,0.944544
69.172214,0.932954,59.008804,0.862739
26.655727,0.997245,137.241827,0.917702
19.047082,1.089053,62.656698,0.845968
56.437184,1.016521,87.702565,0.586517
62.229043,0.997544,101.607592,0.859017
35.990594,0.838842,61.20951,0.793363
58.877429,1.065623,98.641785,0.736804
28.591194,1.028747,127.844204,0.470881
86.400723,0.902722,65.821852,0.579017
35.581045,0.924038,143.661566,0.811762
55.743639,0.963078,99.81197,0.936826
66.818248,1.131359,65.21703,0.900599
30.730725,0.889679,117.007493,0.637527
62.949397,1.053585,127.447282,0.84255
4.840313,1.127083,130.357697,0.780403
48.088287,1.113753,53.799952,0.85853
45.49386,1.208342,74.543369,0.947612
39.820708,0.907365,45.06936,0.503371
18.914034,0.867863,132.012779,0.5933
42.594354,1.129021,105.077263,0.421945
38.967475,1.14454,110.115005,0.959858
12.497415,0.985,132.11771,0.731158
66.978987,1.232946,131.475974,0.744623
45.150405,1.084397,151.942862,0.85541
65.065476,1.108702,143.644719,0.806905
34.35292,0.851173,151.247256,0.871627
63.277218,1.022987,92.241289,0.831901
52.428317,0.918111,114.879991,0.797863
72.501566,1.155364,146.477987,0.915532
34.683199,1.121897,152.906134,0.888636
42.623755,0.998936,106.727091,0.91555
41.982312,0.960767,170.844081,0.740332
79.715557,0.957961,129.839469,0.830104
58.859393,1.045617,136.431888,0.567419
36.106299,0.931011,40.55975,0.684777
22.549191,0.983206,139.55765,0.491742
30.650062,1.055066,126.47695,0.773604
40.543075,1.028931,139.881531,0.842133
41.349742,0.965784,51.312779,0.716875
37.991738,0.921883,108.904518,0.761471
38.026567,0.833989,56.86703,0.865507
51.80317,1.081244,94.090817,0.867757
43.937849,1.060404,136.57418,0.561195
82.253992,1.056607,144.466524,0.666203
47.413627,0.822538,143.735824,0.707387
22.461605,1.04594,139.347267,0.844627
46.59864,1.064699,127.319895,0.946158
50.835959,1.020089,113.722871,0.602405
51.877021,1.076202,99.855218,0.766562
61.850234,0.955785,75.219315,0.84128
55.441805,1.030371,66.352792,0.861233
33.234923,1.049545,107.59463,0.75844
67.571013,1.084316,108.959492,0.883682
57.040246,1.005356,192.769407,0.930004
50.431845,0.905461,108.323239,0.915163
42.596382,0.912204,141.245562,0.637028
58.267681,1.010429,192.327389,0.89326
51.697646,1.008481,61.328538,0.958826
44.971085,0.856914,86.763915,0.761237
48.44312,0.989952,32.466912,0.716066
55.232454,1.120445,133.866849,0.703904
28.833848,1.027545,152.046432,0.496151
82.719119,1.220902,116.264683,0.970409
56.471026,0.937881,103.677256,0.964206
40.201117,0.93302,175.445909,0.571695
56.429838,1.179891,112.262075,0.865388
42.76404,1.066101,133.740915,0.821501
26.803271,0.937909,166.661176,0.955401
52.934736,0.963569,197.470354,0.841679
61.96802,0.897145,94.524416,0.782226
17.739935,1.085026,12.572745,0.879691
52.651178,1.032738,104.816969,0.604619
24.824055,1.180241,87.074789,0.937297
40.838339,0.787783,208.741509,0.723578
74.76376,0.870696,135.872618,0.850121
77.093324,0.88664,145.835415,0.672459
46.169544,0.86598,123.557547,0.812126
32.267417,0.918355,183.87997,0.904755
13.465546,0.935839,170.305928,0.737374
34.40236,1.044834,59.908353,0.787837
35.549971,0.911002,169.143257,0.964044
56.358033,1.004631,182.528172,0.749193
46.28814,1.017555,125.614616,0.873613
47.518247,1.049241,134.184661,0.905897
42.373703,1.033499,93.305855,0.813686
41.233198,0.866955,172.875962,0.55807
24.961357,1.007368,105.159139,0.710096
54.903468,0.939012,136.025929,0.586401
44.767585,1.023151,102.259672,0.995558
42.377276,1.039524,90.97165,0.854577
36.581206,0.902049,107.82056,0.894985
49.703187,1.039273,135.314976,0.832435
62.663944,0.976856,104.838655,0.773393
37.491709,1.090912,116.105958,0.97651
49.418283,0.994906,34.825151,0.710741
54.744817,1.033613,63.693549,0.799759
60.806884,0.826931,104.323421,0.98843
57.293993,1.099861,103.085025,0.832552
45.917354,1.033833,94.278295,0.83776
41.662533,0.958377,205.080348,0.91896
25.935797,1.122696,77.642013,0.783697
42.634594,0.966269,114.147166,0.817046
52.519083,1.120524,125.254652,0.751848
40.409826,0.997648,171.255207,0.731837
83.586063,1.07566,1.069212,0.770657
70.120993,1.011755,37.14003,0.777732
59.863546,1.002132,165.36623,0.869827
59.606,1.044163,149.649357,0.827152
32.411867,0.922946,104.655173,0.772347
59.828051,0.91086,181.530298,0.861984
36.080065,0.906793,132.158819,0.835778
52.717232,0.92087,132.092712,0.748524
45.90542,1.094141,175.047008,0.794437
64.186697,1.101264,81.933071,0.61632
45.372611,1.057655,162.979478,0.82233
62.131274,0.949972,96.610495,0.80728
51.543008,0.966204,103.828624,0.83844
64.859979,0.991348,123.740206,0.956608
65.133808,0.829828,96.723132,0.569634
54.652537,0.923973,66.402422,0.801266
24.615444,1.049972,147.170334,0.851108
52.766189,1.085796,109.463128,0.92522
46.178357,1.02971,139.43848,0.722315
51.391368,1.023622,122.674737,0.4612
39.797572,1.107449,123.619192,0.982679
52.81689,0.872536,168.532239,0.7899
58.05498,0.863084,222.506528,0.771012
35.104197,0.777352,55.679406,0.694692
24.170808,0.960978,113.794215,0.674565
54.383223,1.051635,101.982469,0.59112
25.01279,0.990975,90.768837,0.859989
35.855151,0.94582,60.380545,0.833791
46.460739,0.986249,125.127927,0.911706
59.920067,0.78901,79.395064,0.911261
36.877966,1.031802,81.329107,0.830472
41.550928,1.029325,87.098029,0.875209
46.061693,1.032108,146.361964,0.911994
34.971689,0.959445,149.843708,0.911441
103.832747,0.99548,120.982907,0.604814
25.388263,0.890713,149.405048,0.820974
58.930533,1.081172,129.6103,0.647675
74.683882,0.980881,76.163693,0.929344
46.694605,0.935051,71.36053,0.913732
55.930027,1.182028,124.434454,0.879957
28.605937,1.099081,85.450596,0.528512
46.880577,0.843519,69.635813,0.892344
35.103079,0.953636,133.96655,0.942594
45.923891,0.935877,121.838207,0.777436
46.925397,0.967893,165.245401,0.766436
56.405601,1.095176,151.795509,0.921412
28.517402,1.06499,66.258117,0.918647
53.220514,0.853637,162.965913,0.774836
42.69718,1.200503,60.228007,0.794773
56.312934,1.034314,146.990797,0.886063
57.899024,1.118499,44.253579,0.83909
72.450177,0.942051,206.024573,0.91235
69.008783,0.993936,135.955134,0.777808
49.823876,0.997935,167.501995,0.705378
31.775517,1.112444,144.799888,0.959974
38.130082,1.011848,217.801133,0.805889
45.334558,1.025452,125.131012,0.627929
27.519383,0.937498,48.097313,0.773501
40.044184,1.054475,123.660597,0.914662
50.469172,0.734521,176.925736,0.691166
69.785981,0.87965,131.743054,0.899558
42.043251,0.940033,110.143033,0.85712
57.024358,1.089972,103.942692,0.619443
63.622606,0.974616,130.952506,0.695499
64.916939,1.073998,197.84101,0.678257
48.261305,0.950184,63.182792,0.832217
